X,Y,Label
-0.098823315,0.356619055,1
-0.203632838,0.251874678,1
0.296434975,0.175924366,1
0.156667683,0.294144672,1
0.463616252,0.853975601,0
0.332959932,-0.929074887,0
-0.705589695,0.662239125,0
-0.165776879,0.165473043,1
0.924802349,-0.279842263,0
-0.251789724,0.190464088,1
0.011602779,-0.215325185,1
0.89776357,-0.317567956,0
0.103923557,-1.030258751,0
0.283205749,0.110252113,1
0.958686138,0.283521773,0
0.831978957,-0.561650471,0
0.023217625,-1.0226704,0
-0.361776064,-0.975593283,0
-1.019823593,0.155980233,0
0.791717538,0.552824513,0
-0.03131662,0.200058183,1
0.193611771,0.251779835,1
0.6224777,0.651031716,0
-1.003999964,-0.355335216,0
0.297441706,-0.022934732,1
0.213195373,0.202057921,1
-0.011205788,-0.280343885,1
0.30093106,-0.081525967,1
-0.904178098,-0.440421615,0
-0.069211416,-0.266447362,1
0.985687992,0.255479565,0
-0.345104306,0.059767767,1
0.112896177,0.224070258,1
-0.568772568,0.870574619,0
-0.976342702,-0.255558481,0
-0.2627138,0.1739484,1
-0.822600209,-0.507058923,0
0.299830647,-0.032954442,1
0.098159428,-0.247074925,1
-0.316837948,-0.972148371,0
-0.930176393,-0.201448992,0
-0.115089416,-0.267202811,1
0.280428638,-0.003783401,1
-0.056497848,0.281914591,1
-0.163250765,-0.260900904,1
-0.789061777,0.61897524,0
-0.074736875,0.323968916,1
-0.119243071,-0.258299781,1
0.079007152,0.240497926,1
0.689541835,0.687608084,0
0.880695396,0.385438423,0
-0.022440018,0.349288257,1
1.011572378,-0.020190672,0
0.293566626,-0.105306833,1
-0.977509678,0.029824214,0
0.884151123,0.428773731,0
-0.290723743,-0.004920486,1
0.013903957,-0.296026187,1
0.116047129,0.256864045,1
0.165262758,-0.174030371,1
0.510702033,-0.868139587,0
0.277083028,-0.917667161,0
0.269155083,0.18280265,1
-0.306692514,1.003823549,0
0.259682798,0.099527759,1
-0.101947522,-0.251171918,1
0.930962743,0.3124489,0
-0.040462069,1.026330534,0
0.933739107,0.460950383,0
-0.145829172,-0.30949667,1
0.954003881,-0.322114363,0
-0.04352925,0.260168365,1
0.33010666,-0.01006282,1
-0.829597444,-0.422260182,0
0.303545806,-0.005641184,1
-0.072052329,-0.978627614,0
-0.976060051,0.201608161,0
0.74890039,0.736373696,0
-0.200978669,-0.217417434,1
-0.284273647,0.129995741,1
0.299861735,-0.106985334,1
-0.961712407,0.317313399,0
0.521274453,-0.859422503,0
-0.286642656,-0.054961865,1
-0.468722119,0.918936223,0
-0.282288799,-0.143639372,1
0.204504341,-1.00136157,0
0.192877506,0.226368235,1
-0.648563711,-0.759821333,0
-1.004237503,0.043642691,0
-0.280466085,0.122674101,1
-0.079188163,1.037407677,0
-0.231515915,0.982079312,0
0.64318552,-0.768588473,0
-0.090799287,0.95542303,0
1.050997594,-0.119404818,0
0.03979625,-0.319468223,1
-0.30338397,0.003864426,1
-0.816016612,0.585568419,0
-0.053492404,-0.299012129,1
1.010578352,0.092778829,0
0.13013764,0.248427244,1
0.247567777,-0.155288316,1
0.129541377,-1.004269689,0
0.555012423,-0.868924683,0
0.183837961,-0.206435537,1
0.067033664,-0.291183351,1
0.285416179,0.14388118,1
-0.869420907,-0.38229597,0
0.325904253,0.059978353,1
0.288302467,-0.164602863,1
0.318446389,0.985484173,0
-0.172732594,-0.231583054,1
-0.986870378,0.371879574,0
0.168603981,0.243139661,1
0.319075849,-0.161298702,1
0.861245001,-0.294349665,0
-0.831687682,0.477092228,0
0.194392728,0.237245138,1
0.835339244,0.575274813,0
0.995999506,-0.173248613,0
-0.195603308,0.997664977,0
-0.003024631,-0.999535194,0
-0.922281932,-0.366233593,0
-0.085189229,-0.340947551,1
0.09575852,1.011921404,0
-0.289887716,0.098507094,1
0.269549931,-0.10493444,1
0.964726879,0.133400257,0
-0.172131142,0.208992079,1
-0.901855695,0.454696809,0
-0.676518248,-0.76166628,0
-0.296772266,-1.051952482,0
0.979889296,-0.198370719,0
0.498841687,0.870603638,0
0.821121161,0.570395811,0
0.334837787,0.065767507,1
-0.032633238,-0.273153694,1
0.252333218,-0.082295911,1
-0.59484753,0.785566936,0
0.331818588,-0.027536357,1
-0.506178327,0.861652113,0
0.117701512,0.251466764,1
-0.339391529,-0.910870028,0
0.28959455,0.041537191,1
-0.398709667,0.857498508,0
-0.310935688,0.184710238,1
0.046851588,0.279275071,1
0.845119975,-0.427091903,0
-0.512949554,-0.873140192,0
1.009921143,-0.050135819,0
-0.510696941,-0.917731432,0
0.193256631,-0.940442413,0
-0.62570026,0.714232867,0
-0.269347201,0.197399424,1
-0.166661786,-0.277457582,1
0.07004181,-0.286419975,1
-0.060246853,0.990239148,0
0.876067406,-0.66449268,0
-0.181989424,-1.029033872,0
0.263658971,0.21947447,1
0.186905101,-0.128555623,1
-0.566751535,-0.891264883,0
0.984297159,0.156844198,0
-0.965794209,0.110588424,0
0.150339503,0.993088584,0
-1.0056302,0.164692031,0
0.251516781,0.957878195,0
0.62115657,-0.733257345,0
-0.261912034,-0.201147393,1
-0.268564392,-0.0204525,1
0.02843751,0.292704831,1
0.569173942,0.768533976,0
-0.68637967,-0.693337581,0
0.173433084,-0.254659673,1
1.007538075,0.25129535,0
-0.213495763,1.018975969,0
-0.322240352,-0.031313532,1
0.874928288,-0.335373597,0
0.152359689,0.298860151,1
-1.036913138,0.007761223,0
0.060437763,-1.009496209,0
0.641808619,0.776604285,0
0.316060658,-0.137887672,1
0.199543991,-0.2075267,1
-0.298114214,-0.04810802,1
-0.673237573,-0.767100617,0
0.976656369,-0.08345195,0
-0.870300229,-0.482552597,0
0.753534672,0.669408519,0
0.773685608,0.702242104,0
-0.119487202,-0.963214641,0
0.039485938,0.30004754,1
-0.670805064,-0.700000662,0
0.894826556,-0.416143114,0
-0.097661948,-0.296494483,1
0.181885355,0.279572209,1
0.282130155,-0.958185708,0
0.49688615,-0.919044685,0
0.319781443,0.016005264,1
0.200246951,0.959771526,0
0.431047547,-0.89899282,0
0.961924492,-0.162130998,0
-0.043804003,0.999106004,0
0.463780406,0.836280928,0
-0.594008543,0.739315572,0
-0.761475307,-0.627062712,0
0.950252056,0.149338074,0
0.223479298,0.969762934,0
-0.854705267,0.469556373,0
0.30801154,-0.065431491,1
-0.054349241,-0.25594404,1
0.918064034,-0.334089379,0
-0.62326135,0.773877,0
-0.669265385,0.752523293,0
0.341789719,0.949437504,0
0.117765986,0.308719686,1
-0.210470002,0.153812681,1
-0.285163395,-0.095499998,1
-0.068266107,-0.29091338,1
-0.393548317,-0.866837649,0
-0.082393571,0.252527466,1
0.706995041,-0.747757573,0
0.732715783,-0.626622197,0
0.266756961,0.159791324,1
-0.716303898,-0.642007127,0
0.245151721,0.131164549,1
-0.134674275,-0.966931737,0
-1.023266772,-0.069723035,0
0.262671793,0.098317488,1
-0.756616292,-0.719935138,0
0.20565198,-0.128302381,1
0.299480348,0.079415161,1
0.163263595,-0.255629284,1
0.844501042,-0.43434627,0
0.077771501,-0.964853837,0
-0.334658104,0.963695061,0
-0.907555686,-0.450283048,0
0.251101046,-0.300289878,1
0.15460312,0.219346433,1
-0.723398483,0.677184489,0
-0.196509072,0.224614751,1
-0.222057068,0.146922127,1
0.849063607,-0.558634801,0
0.141307694,0.950801328,0
0.664838637,0.711373547,0
-0.967548368,0.236855229,0
0.300265641,-0.150863328,1
0.190996609,-0.19913389,1
0.310753541,-0.152076123,1
-1.020196872,-0.257792523,0
-0.289728554,-0.164250628,1
-0.165062725,-0.255370838,1
0.268980981,0.153595758,1
0.391068862,-0.89920342,0
0.22942209,-0.144751045,1
-0.805046592,0.499729603,0
-0.305746309,-0.971915195,0
-0.84895313,0.616586146,0
0.152098555,0.233760952,1
0.269128143,0.081975593,1
-0.31590557,0.058771839,1
-0.015189926,0.29120871,1
0.326243324,-0.114387389,1
-0.210077979,0.261309139,1
-0.312611099,0.141639671,1
0.010877229,0.318306623,1
-0.953965777,0.258097073,0
-0.280018918,0.025678126,1
0.067764301,1.006568879,0
-0.236039195,-0.032357542,1
-0.349991021,-0.952426994,0
0.171421559,-0.19871608,1
0.56094018,-0.790820173,0
-0.953706763,-0.035652229,0
-0.979481621,-0.221486915,0
-0.670914859,0.689536214,0
-0.39216117,-0.906036993,0
-0.089416006,0.996317496,0
-0.247670614,-0.220009903,1
0.608623085,0.853142843,0
-0.25840622,0.024525585,1
0.087050691,-0.325429943,1
-0.131942978,0.261334727,1
0.767086834,-0.559899861,0
-0.036311404,1.044043289,0
0.258383307,1.028250113,0
-0.892985676,0.460578246,0
-0.556047094,-0.811662305,0
0.040979599,0.997038179,0
-0.256597721,-0.960218806,0
-0.566493168,0.828541941,0
-0.977211791,-0.161369414,0
-0.19911591,-0.171862216,1
-0.814265157,-0.572274166,0
-0.110406208,-0.342344107,1
-0.046001129,-0.290755595,1
0.530641309,0.855954337,0
0.111480546,-0.289039264,1
0.264223687,0.994326568,0
0.297469025,0.116829501,1
-0.925172807,0.316678046,0
-0.209908144,-0.295518966,1
0.27295727,0.064412001,1
-0.236793003,0.02698574,1
0.308254754,0.139755857,1
-0.241729858,0.090000482,1
-0.131125485,-0.276570595,1
0.225376219,-1.028068902,0
-0.300495587,-0.165215806,1
0.299027444,-0.094383145,1
0.375949364,-0.875166578,0
0.060980875,0.307180011,1
-0.481635672,0.895589461,0
-0.188680771,0.973389772,0
0.183947111,0.274050123,1
-0.203201648,-0.185949727,1
0.303231449,-0.085188333,1
0.116376842,-0.281189789,1
-0.193791994,-0.228846757,1
-0.176856933,-0.260060405,1
-0.311620704,0.020319426,1
-0.085415551,0.198383251,1
0.284463747,0.019723394,1
-0.025308245,0.227954142,1
-0.176829529,0.262564524,1
-0.034952607,0.289175221,1
0.160098767,-0.182524238,1
-0.96822108,0.460742399,0
-0.306602069,1.000266704,0
0.778340373,0.587282351,0
0.553928248,0.864446469,0
0.152859739,-0.274109406,1
0.03000109,0.312483817,1
0.758167046,0.544511946,0
-0.932415141,-0.462615408,0
0.12900955,0.296893414,1
-0.386251315,0.884019099,0
0.607478221,0.815186994,0
0.015059352,0.97283056,0
-0.81692809,-0.57861456,0
0.203935096,-0.219507884,1
0.265230792,0.917925272,0
-0.842292268,0.659284418,0
-0.012979431,-0.303585364,1
-0.744351179,-0.620846384,0
0.660240337,-0.754726756,0
-0.229497338,-0.041444467,1
-0.267913012,0.146619593,1
0.00044774,-0.207037258,1
0.222998682,0.180574495,1
0.84600161,0.564863439,0
-1.008557978,0.041781023,0
-0.222800851,0.090418022,1
0.282121161,0.209787549,1
-0.293514097,-0.107492879,1
1.004014331,-0.131529966,0
0.498763401,-0.855203979,0
-0.10024536,-0.327117897,1
0.929180196,-0.44961346,0
-0.195946322,-0.151604321,1
-0.478851142,-0.905236465,0
0.878633041,-0.473493908,0
0.204148469,-0.209278341,1
0.246059308,0.06904685,1
0.30985217,-0.013082738,1
0.856844361,-0.457589331,0
0.257059009,-0.220445947,1
-0.998686571,-0.326887993,0
-0.394835377,0.861993178,0
-0.359293665,0.068594813,1
-0.19743724,0.250217652,1
0.166427154,-0.208373618,1
-0.783107061,-0.539473367,0
0.17267561,-0.111896329,1
0.977702412,0.403489497,0
0.211135547,0.241391607,1
-0.193435158,0.306516932,1
0.038466006,0.261203589,1
0.313227767,0.060854482,1
0.759598036,-0.664378681,0
0.87504894,-0.396347718,0
0.011208605,-0.347559952,1
-0.074707662,0.318107404,1
-0.103661372,0.320822375,1
0.919944091,0.435697526,0
-0.306443892,0.183668546,1
-0.097284882,0.283121614,1
-0.086225438,-0.306016536,1
-1.012083154,0.10049489,0
0.525875126,-0.857516719,0
-0.018847725,0.293016067,1
-0.324400228,-0.11116775,1
-0.297251029,-0.202899529,1
-0.028283332,-0.995208092,0
-0.285890316,0.020716463,1
-0.064851309,-0.233305241,1
0.294828314,0.051645056,1
-0.238871238,-0.961804526,0
-1.036035425,-0.203231678,0
0.169423661,0.215968068,1
0.927203927,-0.397756878,0
-0.920633413,0.40316577,0
-0.227887042,0.994899162,0
0.172600911,0.259623167,1
0.034597381,-0.289370677,1
-0.163580071,-0.98493146,0
-0.726202632,0.674952517,0
0.88680733,-0.293881407,0
-0.243966239,0.089059664,1
-0.145043391,0.241523158,1
0.156382364,-0.297966051,1
0.858036029,0.445321377,0
0.069626274,0.330139521,1
0.306658858,-0.082295268,1
0.843822587,0.570994054,0
-0.012985888,0.267266409,1
0.881194257,-0.407390586,0
0.280508059,-0.02079257,1
-0.016061639,-0.352387479,1
0.277798166,0.959827188,0
0.152033103,-0.099541973,1
0.042433937,0.29345301,1
0.317185266,0.039335311,1
-0.918351553,0.409276016,0
-0.122098029,0.951996663,0
-0.969792477,0.042207477,0
0.289379582,0.069357339,1
0.749877332,-0.620315822,0
-0.131132126,0.293290789,1
-0.2618095,-0.185485581,1
-0.904652774,-0.112238299,0
0.091708195,0.27793594,1
-0.29788354,-0.011460555,1
1.012269728,-0.26720403,0
-0.143319968,-0.298589674,1
-0.601497607,0.757488737,0
0.942273726,0.064755536,0
-0.137212692,0.259147862,1
-0.210986972,-0.159432185,1
-0.943704241,0.400362945,0
0.625447282,-0.787992436,0
-1.043548793,-0.147800867,0
-0.364572477,-0.002961756,1
-0.863900748,-0.469886085,0
-0.782679283,0.653156944,0
-0.137004786,-0.31644363,1
-0.244765757,-0.238782512,1
0.125429241,-0.243956398,1
-0.000850394,-0.967532179,0
-0.964665061,-0.34755068,0
0.26928791,0.161329181,1
-0.06945025,-0.270439701,1
-0.284348647,-0.038474442,1
-0.137775335,-0.266466167,1
-0.626513928,0.78295617,0
-0.115829853,0.225089034,1
-0.082883213,-0.263368575,1
-0.209713335,-0.289628957,1
0.065055923,-0.256636332,1
0.211890562,-0.207763879,1
-0.249229283,0.18932558,1
0.016684748,0.311566758,1
0.272445549,-0.166260635,1
-0.452993964,-0.85498847,0
-0.753336539,-0.607677663,0
0.806461437,0.574203405,0
-0.689163775,0.7743759,0
-0.325792001,-0.081965697,1
0.62491275,-0.791434756,0
-0.791549687,0.415710475,0
0.025264366,0.324501182,1
0.682850768,0.745201115,0
-0.236818478,0.219592598,1
-0.072797831,0.285671103,1
0.257176555,-0.213072036,1
0.566952163,-0.866897248,0
-0.166497862,-0.20816865,1
0.650345999,-0.70045039,0
0.869612086,-0.55805158,0
0.40545294,-1.027388261,0
-0.133337897,-0.218074137,1
-1.009839272,-0.05221301,0
-0.007312954,-0.310246677,1
-0.001031664,1.016241002,0
-0.116083144,-0.253579261,1
0.40158033,-0.890203967,0
0.314088777,0.063819655,1
0.986854751,0.148254488,0
0.071934866,0.995000247,0
0.134568454,-0.996971063,0
-0.180446337,-0.979934019,0
0.982336055,-0.073870306,0
-0.802086872,0.585313948,0
0.121653638,0.30252371,1
-0.23006044,0.16217328,1
0.892750985,0.453516428,0
-0.29052523,0.067984025,1
0.419213875,-0.903349533,0
1.031918415,-0.077680871,0
-0.739760197,-0.660512238,0
0.213181745,0.243492131,1
0.906544092,-0.320292425,0
0.070270202,0.289773164,1
0.085937504,0.236778391,1
-0.283987188,-0.11655462,1
0.797976996,0.581315865,0
0.480087562,0.799656417,0
-0.021128208,0.246127313,1
-0.111704067,-0.281365399,1
-0.366340687,-0.035870658,1
0.950855743,0.439228693,0
-0.902360881,-0.472042505,0
0.13530802,0.237288991,1
0.312300608,0.064497748,1
-0.08413197,0.268476816,1
0.263767637,0.217942817,1
0.302826973,-0.005007092,1
-0.100709561,-0.348586121,1
0.214333884,-0.216206911,1
0.019234262,0.327857332,1
0.221054961,-0.254545179,1
0.903743671,0.275253299,0
0.005335653,-0.290773554,1
-1.015158164,-0.019115617,0
0.708684853,0.701623273,0
-0.678502301,-0.701635362,0
-0.310471318,-0.097967601,1
-0.290609297,-0.976686885,0
0.735976684,0.669846738,0
-0.508869476,-0.835335534,0
0.988970024,-0.057831696,0
0.245520067,-0.178420774,1
0.014816045,0.310243722,1
-0.273976585,0.913169843,0
0.188260717,-0.260711011,1
-0.011088327,0.282002913,1
0.079434719,0.320793143,1
0.031950962,-0.328343683,1
-1.027583456,0.126528296,0
-0.822357779,0.525016456,0
1.033442074,0.205687103,0
-0.746754991,0.695541339,0
-0.43095621,-0.909992712,0
-0.95859765,0.500709675,0
0.240944205,-0.961056288,0
0.22201233,-1.037236366,0
-0.230031793,-0.07411437,1
0.863708157,-0.602116791,0
0.001741504,-0.294028154,1
0.371594252,0.918208547,0
-0.991174694,-0.180752035,0
0.271376894,-0.264844009,1
0.399996537,-1.012790734,0
-0.831536683,0.562193421,0
0.608135882,0.734197628,0
0.260460638,-0.227230046,1
0.433229359,-0.888500811,0
-0.270475161,0.123320515,1
0.174575839,0.278874441,1
0.211229355,-0.306731472,1
-0.733201967,0.624258354,0
-0.080522749,-0.288395822,1
-0.285368925,-0.089126334,1
0.265400341,-0.139384341,1
-0.43845062,0.893316093,0
-0.27047605,-0.144070148,1
0.748351184,0.702500755,0
0.02718636,0.940179623,0
0.664848176,-0.742468526,0
-0.959075595,0.289286058,0
0.691358522,0.662757378,0
-0.078265646,-1.013552979,0
-0.375734423,0.925721956,0
-0.246282361,-0.115406719,1
-0.092917149,0.216006887,1
-0.102151683,-0.306352666,1
0.153069273,-0.185799922,1
0.812014072,0.461499725,0
0.385245968,0.951673689,0
0.369610154,0.948257265,0
0.054957661,-0.280361101,1
-0.963578664,-0.245847645,0
-0.640325135,-0.719295447,0
-0.946961182,0.434408575,0
-0.92746634,-0.362192027,0
-0.341236167,0.904074127,0
0.138288036,0.297900875,1
-0.066284421,-0.26776228,1
0.190925181,-0.281337544,1
0.896080004,0.513510657,0
0.902453941,-0.377105086,0
0.085332714,0.277925125,1
-0.720898304,0.729493833,0
0.013497628,0.249871028,1
0.199203573,-0.265507163,1
0.865260072,0.466941551,0
-0.355678604,0.854341574,0
-0.747710526,0.678795859,0
0.265628299,0.183124247,1
0.307782583,-0.147262566,1
-0.73201942,0.70178341,0
-0.087154328,0.239341147,1
-0.186249724,-0.338802321,1
-0.722935117,0.670863141,0
-0.524364438,-0.919580607,0
0.299622215,0.033277143,1
0.854149399,-0.43829877,0
0.277177885,0.005884747,1
0.838524721,-0.595026771,0
-0.040362432,-0.30366709,1
0.31258045,0.07759629,1
-0.290375953,-0.041512597,1
-0.951878858,0.144555817,0
-0.290007742,-0.044448754,1
0.557993156,0.803780463,0
0.637354583,0.706303747,0
0.361784269,-0.887705535,0
0.126888651,-1.000646647,0
-0.028010808,0.300402992,1
0.112857796,1.036983135,0
0.151056674,-0.182888138,1
-0.748413281,0.621175321,0
-0.085987512,-0.261902904,1
0.29974305,0.092320441,1
0.315026055,0.956221995,0
0.324436672,-0.056733765,1
0.417646122,-0.947683541,0
0.1866632,-0.229680605,1
0.960127635,-0.24599216,0
-0.201366512,0.184808904,1
-0.398482171,0.939339693,0
-0.132793036,-0.908888726,0
-1.00567577,0.061342161,0
0.803017655,-0.559929256,0
-0.991324275,0.208073398,0
-0.222851983,-0.217833537,1
0.033956384,-0.332636809,1
0.004067068,0.310892006,1
-0.655065538,-0.774018413,0
-0.101560689,-0.26959635,1
-0.170346428,1.010289208,0
0.250878514,-0.157880151,1
0.241806425,-0.047337122,1
-0.293075548,-0.134614604,1
0.037548392,-0.339376317,1
0.285152732,-0.021776812,1
0.974558101,0.276351305,0
0.995987171,-0.001267548,0
0.193055132,-0.244293481,1
0.263942599,0.297490749,1
0.314007582,-0.056051577,1
-0.289329996,0.079954132,1
-0.748917607,-0.605899052,0
-0.186878787,-0.246937522,1
-1.054946045,-0.228028984,0
-0.729583729,-0.632446644,0
0.940570309,0.00449143,0
-0.221143869,-0.181901812,1
0.16641269,0.248897172,1
0.28369058,-0.142579675,1
0.933024209,0.289920873,0
-0.261361259,-0.122684472,1
0.747118039,-0.654687798,0
-0.293365443,-0.09763135,1
-0.211583258,-0.992346694,0
0.791506259,-0.537380655,0
-0.888641189,0.413823827,0
-0.125994995,-0.287893239,1
0.173767173,-0.193388929,1
0.153081436,0.263856303,1
0.277524102,-0.954841451,0
0.705511625,0.642260588,0
0.841512664,-0.454315334,0
0.2445514,-0.137524989,1
1.01326078,0.049606959,0
0.178912112,-0.196893615,1
-1.020877696,0.127927636,0
0.793962882,0.541482425,0
-1.040803553,0.023997675,0
0.106724331,0.275157504,1
-0.099964068,-0.351744692,1
0.293097063,-0.044598043,1
-0.965615293,0.238768188,0
-0.011419693,0.307478017,1
0.265961362,0.155787399,1
-1.00583222,0.082314082,0
-0.127435396,-0.982778837,0
0.133061281,0.971031182,0
-0.814043425,0.523502554,0
-0.118844813,0.962455468,0
-0.280483854,0.086560024,1
-0.237829639,-0.990629947,0
0.882574306,0.448025227,0
0.250883938,0.176545777,1
-0.397668623,0.887425417,0
-0.228186642,-0.228180623,1
0.599773623,-0.851544549,0
-1.052914998,0.000718024,0
-0.594830884,0.903904111,0
0.343286658,0.954599056,0
-0.959034453,-0.386907922,0
-0.027556044,0.354735374,1
-0.108978795,-0.252620913,1
-0.068743367,0.32128668,1
0.151303278,0.282276404,1
0.835809316,0.454917591,0
0.741125264,-0.644879497,0
-0.231840739,1.041250562,0
0.858390009,0.446604395,0
-0.34893686,-0.031306458,1
-0.113763581,-0.991939062,0
0.430442914,-0.937997137,0
0.93236516,-0.35548571,0
-0.319222879,-0.11446267,1
-0.410319917,-0.935979444,0
0.099202837,0.966588202,0
-0.7242313,0.670859353,0
-0.73488465,-0.714002131,0
0.97766466,-0.178443964,0
-0.100748713,0.219184904,1
-0.290306966,-0.020991554,1
-0.975988065,-0.239296244,0
-0.274692143,-0.025533848,1
-0.190570285,0.207110351,1
1.019171021,0.032215152,0
-0.470404658,-0.924000077,0
-0.107551099,-0.329041508,1
-0.064979242,-0.291187097,1
0.03784155,-0.338833005,1
0.291379762,0.085534088,1
0.263795267,-0.036208327,1
-0.725184357,-0.612471858,0
-0.031201667,0.300546669,1
-0.339128483,-0.924998316,0
-0.740275829,-0.633614303,0
0.970585628,0.056564571,0
-0.807785656,-0.665661243,0
0.216126808,0.969116693,0
-0.24917389,0.143355047,1
-0.69976371,0.708756316,0
0.969370105,0.203321564,0
-0.863554382,-0.500624202,0
0.814025832,0.685116656,0
0.754051264,-0.606540027,0
0.417356864,0.984581107,0
-0.225338387,-0.098882244,1
0.768972397,-0.613513705,0
0.031671222,-0.286491862,1
-0.253020554,0.008081957,1
-0.931228709,0.147202196,0
0.082821483,-0.288659444,1
0.758315424,0.594799148,0
-0.155400467,1.04401721,0
0.125715344,0.229353043,1
-0.283638116,0.237043733,1
-0.145614724,-0.961402145,0
0.284530376,-0.177191584,1
-0.34198457,-0.011478731,1
0.31649723,-0.121357691,1
0.090105988,-0.958549885,0
0.887739011,0.439539615,0
0.94231911,0.375163938,0
-0.240558291,0.963464127,0
-0.089364789,0.256643171,1
-0.382662603,0.79617211,0
0.610552709,0.729411019,0
-0.97399783,0.431640123,0
-0.311046874,0.009362251,1
-0.298541976,0.053322807,1
0.822235038,-0.575082611,0
0.196605593,-0.98368465,0
-0.780903215,0.639868131,0
-0.072017025,-0.330515696,1
-0.999624307,-0.039771549,0
0.445717189,-0.924670147,0
-0.171340128,-0.291516161,1
0.120085786,0.319897897,1
-0.224652847,-0.279987564,1
-0.202627628,-0.247971954,1
-0.171837441,-1.021701046,0
0.226115197,0.234392718,1
-0.189772377,0.239261694,1
0.358968547,0.973547568,0
0.156459578,-0.265768553,1
0.909384885,0.349958734,0
0.141073187,-0.207966251,1
-0.179785561,-0.312433342,1
-0.957772628,-0.367738612,0
0.131147741,0.25858077,1
0.99871503,0.291129021,0
-0.995531842,-0.385598153,0
-0.195916432,-0.161392655,1
-0.209690759,-0.219435713,1
-0.162470665,0.19629917,1
0.526530455,0.871538495,0
0.670360635,-0.738668049,0
-0.469231195,-0.924627533,0
0.181534061,0.267247898,1
-0.258243204,0.136610857,1
0.079230123,0.27359524,1
0.6035453,-0.855074035,0
-0.940716423,-0.128127117,0
0.83660976,-0.501746466,0
-0.331961253,0.022207169,1
-0.240271793,-0.120756917,1
-0.076841012,0.357696246,1
-0.937462123,-0.213352291,0
0.180984607,-0.170891243,1
-0.266071782,0.119065845,1
0.270727981,0.150313111,1
-0.257556388,-0.144922247,1
-0.000340183,0.985207092,0
0.832034998,-0.601733097,0
0.006703369,0.324122605,1
-0.164356012,1.088802281,0
0.701391672,-0.70420376,0
-1.017436916,-0.073940615,0
0.847999876,-0.563202212,0
-0.819078485,-0.43327057,0
0.052819646,0.33723301,1
-0.671722312,-0.78663467,0
0.808690698,0.575463876,0
0.247402208,-0.167085617,1
1.0245889,-0.140789351,0
0.989654392,-0.214819968,0
0.497021802,0.981955766,0
0.477903676,0.878852503,0
-0.02274562,-0.315252146,1
0.603113961,0.787863458,0
0.051946798,0.967373956,0
-0.920152394,0.301877837,0
0.254169792,0.134423139,1
-0.272874102,0.08885362,1
0.625684552,0.75544846,0
-0.004613929,-1.004961181,0
0.113889015,0.282490173,1
0.62554965,0.7173002,0
-0.207268236,-0.270644509,1
0.108526409,-0.229801711,1
0.233345594,-0.025244957,1
0.213705292,0.178240451,1
0.136686893,-0.28093555,1
-0.139227319,-0.961439243,0
0.120995129,-0.289305145,1
0.657636906,0.731512094,0
-0.32622767,0.206622743,1
-0.272458438,-0.137510563,1
-0.292382396,0.162299141,1
-0.734967857,-0.640580229,0
-0.998089528,-0.369297076,0
-0.125604347,-1.028673767,0
0.918457558,-0.417219644,0
0.800025911,0.51823549,0
-1.001253226,-0.282314348,0
0.275337033,-0.123701981,1
0.40450276,-0.849394982,0
0.422599835,0.928429613,0
0.23103045,-0.013734965,1
0.123860053,-0.25127347,1
0.059063499,-0.300937384,1
-0.021567707,-1.023098198,0
-0.306748792,0.066947421,1
-0.109019526,-0.278926438,1
-0.652168804,-0.831358447,0
-0.813557571,0.586943222,0
-0.89061932,-0.477377103,0
0.310688748,-0.134188857,1
-0.255939773,0.119216884,1
0.446941028,0.906074266,0
0.312167444,0.107579202,1
0.036405321,0.277363799,1
-0.087500534,-0.303120185,1
-0.178124501,-0.24542368,1
-0.949493558,-0.022198636,0
0.219827191,0.213439872,1
-0.413304375,-0.917021696,0
-0.529117452,0.89546296,0
0.052599807,0.226448364,1
-0.25539758,0.20752962,1
0.730657231,-0.720605815,0
0.229910324,0.085779397,1
-0.568036182,0.795687055,0
1.069788637,0.090639934,0
0.874742317,-0.476443973,0
0.119033112,-0.215240485,1
0.264209285,0.918791739,0
0.140951849,0.981228253,0
0.161312472,-0.942452072,0
0.035226696,-0.308241241,1
0.30701217,0.030636321,1
-0.939868918,-0.399166744,0
0.301905269,0.027099915,1
0.102329812,-0.271070486,1
-0.798212245,-0.615253283,0
-0.078204368,0.306730217,1
-0.263884423,-0.20125863,1
-0.095508867,0.280017807,1
0.262114535,0.118349819,1
-0.023021911,-0.257523852,1
0.304004458,-0.095678761,1
-0.287526472,-0.104076515,1
0.194222481,-0.258648273,1
-0.134681176,-0.316690934,1
-0.198169325,0.149029564,1
-0.219434734,-0.139974537,1
0.849881872,-0.393277427,0
-0.997551658,-0.112521278,0
0.665599145,0.759127171,0
0.014092566,-0.978343514,0
1.002189737,0.120473718,0
0.088215021,-0.337192131,1
-0.861652698,0.527063042,0
-0.966929598,0.259435212,0
-0.774794307,-0.653811546,0
1.057640984,0.094851797,0
-0.787585859,0.60224653,0
-0.199610528,-0.0744195,1
0.363894107,-0.915935881,0
0.115246222,-0.227195009,1
0.186009236,0.237134573,1
0.302418521,0.124048327,1
0.163463173,0.982791131,0
0.142510022,-0.226759196,1
0.826820817,-0.592771402,0
-0.491690249,0.858130283,0
0.976017662,0.256502975,0
0.272083122,-0.00340312,1
-0.289916111,0.098087194,1
0.964160053,-0.268070184,0
-0.122229161,0.982273176,0
0.990509376,-0.035736946,0
